2017-01-01
1.00000,0.94537,0.81599,0.77933,0.63493,0.42261,0.06358
1.00000,0.94172,0.81469,0.77992,0.64285,0.43495,0.05917
1.00000,0.93804,0.81838,0.78184,0.65041,0.44286,0.05606
1.00000,0.93516,0.82376,0.78303,0.65060,0.44419,0.05555
1.00000,0.93201,0.82260,0.77867,0.64054,0.43839,0.05602
1.00000,0.92739,0.82731,0.78110,0.63895,0.43666,0.05711
1.00000,0.92333,0.84426,0.79616,0.65126,0.44374,0.05939
1.00000,0.92221,0.86597,0.81603,0.66350,0.45122,0.06010
1.00000,0.92168,0.88861,0.83460,0.67091,0.45497,0.05643
1.00000,0.91981,0.89443,0.83490,0.66470,0.45171,0.04918
1.00000,0.91641,0.88618,0.82079,0.64830,0.44350,0.04098
1.00000,0.91065,0.87805,0.80852,0.63846,0.44375,0.03945
1.00000,0.90244,0.85518,0.78353,0.62060,0.43899,0.04212
1.00000,0.89149,0.81871,0.74707,0.59443,0.42591,0.04532
1.00000,0.87596,0.79751,0.72487,0.58411,0.42253,0.04914
1.00000,0.86242,0.75459,0.68348,0.56135,0.40900,0.05173
1.00000,0.85554,0.70294,0.63808,0.53445,0.39265,0.05427
1.00000,0.85582,0.66520,0.60821,0.51703,0.38120,0.05595
1.00000,0.85978,0.64352,0.58925,0.50540,0.37085,0.05348
1.00000,0.86243,0.63816,0.58072,0.50088,0.36532,0.04747
1.00000,0.86663,0.63436,0.57472,0.49655,0.36013,0.04236
1.00000,0.87253,0.63133,0.57265,0.49423,0.35841,0.04051
1.00000,0.87869,0.62964,0.57055,0.49094,0.35701,0.04102
1.00000,0.88427,0.63216,0.56887,0.48947,0.35857,0.04198
1.00000,0.88927,0.63875,0.56958,0.49175,0.36887,0.04190
1.00000,0.88839,0.65400,0.57826,0.50192,0.38805,0.04333
1.00000,0.88449,0.67595,0.59416,0.51966,0.41288,0.04889
1.00000,0.88471,0.70748,0.62396,0.55176,0.44257,0.05723
1.00000,0.88787,0.74405,0.66019,0.59167,0.47201,0.06121
1.00000,0.88841,0.78011,0.69250,0.62671,0.50450,0.06055
1.00000,0.88388,0.80909,0.71910,0.65130,0.52645,0.05886
1.00000,0.87710,0.83188,0.73787,0.66192,0.52957,0.05991
1.00000,0.86763,0.85114,0.74695,0.65907,0.52057,0.06146
1.00000,0.85653,0.85492,0.73856,0.63973,0.50396,0.05875
1.00000,0.84862,0.84862,0.71943,0.60685,0.48914,0.05448
1.00000,0.84826,0.84826,0.70730,0.57926,0.48027,0.05612
1.00000,0.85025,0.85025,0.69821,0.56033,0.47698,0.06594
1.00000,0.85236,0.85236,0.69356,0.55255,0.48132,0.07403
1.00000,0.85102,0.85102,0.69638,0.55488,0.49270,0.07712
1.00000,0.84630,0.84630,0.70419,0.56542,0.51150,0.07657
1.00000,0.84117,0.84117,0.71560,0.58526,0.53497,0.07673
1.00000,0.82764,0.82764,0.72225,0.60091,0.54694,0.08085
1.00000,0.80597,0.80597,0.72058,0.60646,0.54413,0.08166
1.00000,0.79150,0.79150,0.72001,0.61088,0.53680,0.08032
1.00000,0.78924,0.78924,0.72110,0.61177,0.52906,0.07973
1.00000,0.79437,0.79437,0.72332,0.61183,0.52681,0.07839
1.00000,0.80443,0.80443,0.72871,0.61544,0.53145,0.07746
1.00000,0.83551,0.75306,0.67751,0.57376,0.49613,0.06974
1.00000,0.85268,0.74687,0.66477,0.56598,0.49003,0.06399
1.00000,0.86461,0.74070,0.64857,0.55221,0.48052,0.05483
1.00000,0.87375,0.75873,0.65468,0.55628,0.48708,0.04680
1.00000,0.89478,0.70276,0.60336,0.51219,0.44811,0.03885
1.00000,0.89836,0.70615,0.60963,0.51886,0.44998,0.03810
1.00000,0.89660,0.71318,0.62459,0.53545,0.46027,0.03833
1.00000,0.89195,0.71741,0.63918,0.55087,0.47463,0.03895
1.00000,0.87765,0.70994,0.64109,0.55304,0.48270,0.03980
1.00000,0.86025,0.69819,0.63786,0.54978,0.48797,0.04081
1.00000,0.84529,0.68922,0.63770,0.54992,0.49479,0.04194
1.00000,0.83021,0.67827,0.63516,0.54900,0.49966,0.04404
1.00000,0.81009,0.65582,0.62008,0.53504,0.49030,0.04696
1.00000,0.79478,0.62587,0.59619,0.50998,0.46724,0.04898
1.00000,0.79039,0.61196,0.58430,0.49246,0.44921,0.05128
1.00000,0.78977,0.60656,0.57984,0.48020,0.43483,0.05391
1.00000,0.79351,0.60163,0.57699,0.46979,0.42332,0.05663
1.00000,0.79984,0.59417,0.57111,0.45736,0.41366,0.05705
1.00000,0.80428,0.57889,0.55661,0.44182,0.40451,0.05332
1.00000,0.79257,0.59662,0.57432,0.45630,0.42516,0.05032
1.00000,0.77688,0.61223,0.59153,0.47298,0.44593,0.04610
1.00000,0.76306,0.63079,0.61319,0.49797,0.46684,0.04349
1.00000,0.76541,0.66231,0.64998,0.53849,0.49803,0.04185
1.00000,0.76995,0.69839,0.69127,0.58191,0.53065,0.03820
1.00000,0.76926,0.73359,0.72897,0.62052,0.55423,0.03518
1.00000,0.77185,0.74871,0.74471,0.63955,0.55213,0.03457
1.00000,0.78775,0.76313,0.75791,0.65500,0.54297,0.03700
1.00000,0.82192,0.79762,0.78982,0.68337,0.55068,0.03962
1.00000,0.83794,0.81547,0.80441,0.69229,0.55243,0.03960
1.00000,0.84302,0.82079,0.80750,0.68843,0.54830,0.04032
1.00000,0.84731,0.82587,0.81156,0.68781,0.54504,0.04385
1.00000,0.84762,0.83070,0.81611,0.69175,0.54548,0.05019
1.00000,0.84741,0.83393,0.81642,0.69103,0.54781,0.05424
1.00000,0.84626,0.83283,0.81178,0.67941,0.54808,0.05816
1.00000,0.84897,0.83601,0.81241,0.67069,0.55080,0.07087
1.00000,0.86191,0.84895,0.82202,0.67729,0.56506,0.09306
1.00000,0.87823,0.86278,0.82811,0.68556,0.57800,0.11398
1.00000,0.89496,0.87554,0.83209,0.69306,0.58907,0.12705
1.00000,0.90922,0.88285,0.83239,0.69299,0.59242,0.12608
1.00000,0.92154,0.89253,0.83906,0.69548,0.59456,0.12050
1.00000,0.93254,0.90527,0.85316,0.70886,0.60648,0.12001
1.00000,0.94169,0.91658,0.86858,0.73313,0.60863,0.11062
1.00000,0.95034,0.92830,0.88488,0.75847,0.57233,0.07860
1.00000,0.95565,0.93787,0.89874,0.77488,0.53482,0.04987
1.00000,0.95218,0.94138,0.90646,0.78118,0.49805,0.03114
1.00000,0.94058,0.93654,0.90329,0.77925,0.46127,0.02521
1.00000,0.92886,0.92772,0.89107,0.76811,0.42500,0.02924
1.00000,0.92282,0.91886,0.87454,0.74881,0.39499,0.03337
1.00000,0.91640,0.90621,0.84819,0.71471,0.38994,0.03429
1.00000,0.90847,0.88875,0.82085,0.68145,0.39002,0.03316
1.00000,0.89914,0.86407,0.79282,0.64851,0.38998,0.03310
1.00000,0.89331,0.83803,0.76666,0.61798,0.39450,0.03589
1.00000,0.89464,0.81350,0.74353,0.59111,0.40849,0.03779
1.00000,0.90094,0.79238,0.72454,0.57275,0.42632,0.03927
1.00000,0.90302,0.77789,0.71263,0.56541,0.43989,0.04585
1.00000,0.89831,0.76009,0.69540,0.55352,0.44191,0.05149
1.00000,0.89269,0.74301,0.67030,0.53391,0.43350,0.05383
1.00000,0.89063,0.73188,0.64160,0.51109,0.41956,0.05468
1.00000,0.89119,0.72982,0.61884,0.49465,0.40522,0.05123
1.00000,0.89224,0.73252,0.60290,0.48516,0.39157,0.04301
1.00000,0.89491,0.73833,0.59605,0.48215,0.38208,0.03556
1.00000,0.89934,0.74379,0.59517,0.48222,0.37815,0.02994
1.00000,0.90208,0.74524,0.59630,0.48334,0.38074,0.02623
1.00000,0.90026,0.74121,0.59998,0.48769,0.38885,0.02486
1.00000,0.89546,0.73704,0.61175,0.50103,0.40393,0.02767
1.00000,0.89180,0.73156,0.62207,0.51435,0.41729,0.03266
1.00000,0.89035,0.72640,0.63273,0.52541,0.42894,0.03990
1.00000,0.89076,0.72366,0.64652,0.53433,0.43803,0.04861
1.00000,0.89156,0.72259,0.66032,0.54129,0.44089,0.05489
1.00000,0.89351,0.72285,0.67202,0.54856,0.44004,0.05982
1.00000,0.89813,0.72228,0.67586,0.55019,0.43408,0.06618
1.00000,0.90083,0.72466,0.66537,0.53734,0.42098,0.07243
1.00000,0.89795,0.71914,0.64533,0.51403,0.40655,0.07550
1.00000,0.89239,0.70958,0.62060,0.48901,0.39548,0.07354
1.00000,0.88685,0.70180,0.59705,0.47213,0.39139,0.06869
1.00000,0.88313,0.69700,0.57412,0.46170,0.39403,0.06284
1.00000,0.88247,0.69542,0.55304,0.45287,0.39957,0.05746
1.00000,0.88545,0.69859,0.54358,0.45206,0.40799,0.05346
1.00000,0.89181,0.70884,0.54521,0.46096,0.41942,0.04937
1.00000,0.89927,0.72334,0.55563,0.47728,0.43342,0.04481
1.00000,0.90491,0.73763,0.56970,0.49560,0.44799,0.04620
